Sample,Molecular Weight,Fluorescence
S2 + Triton,91.599999999999994,1.4085305553398624
S2 + Triton,91.900000000000006,2.4384771616729037
S2 + Triton,92.299999999999997,3.446261691555315
S2 + Triton,92.700000000000003,4.1445529967027195
S2 + Triton,93.099999999999994,4.3976596994617294
S2 + Triton,93.5,4.1236972101224616
S2 + Triton,93.900000000000006,3.417362774334809
S2 + Triton,94.299999999999997,2.5093041204514392
S2 + Triton,94.700000000000003,1.632999170173516
S2 + Triton,95.099999999999994,0.90030482431166525
S2 + Triton,95.5,0.28683283547336391
S2 + Triton,95.900000000000006,-0.14669394967502741
S2 + Triton,96.299999999999997,-0.37716760618300649
S2 + Triton,96.700000000000003,-0.51265639648571615
S2 + Triton,97.099999999999994,-0.69503302141420109
S2 + Triton,97.5,-1.0683730709540795
S2 + Triton,97.900000000000006,-1.6562789423837907
S2 + Triton,98.299999999999997,-2.286862993278131
S2 + Triton,98.700000000000003,-2.7041236968607545
S2 + Triton,99.099999999999994,-2.8632862878990659
S2 + Triton,99.5,-2.961013478080246
S2 + Triton,99.900000000000006,-3.066652578898065
S2 + Triton,100.3,-3.1014775717721665
S2 + Triton,100.7,-3.0250266202950731
S2 + Triton,101.09999999999999,-2.8571899980898552
S2 + Triton,101.5,-2.5360484322780192
S2 + Triton,101.90000000000001,-1.4486052347275615
S2 + Triton,102.3,-0.11133797829126313
S2 + Triton,102.8,0.81624283655378416
S2 + Triton,103.2,1.0854749489345463
S2 + Triton,103.59999999999999,0.86729326233020365
S2 + Triton,104,0.64499287527356919
S2 + Triton,104.40000000000001,0.99100621800555477
S2 + Triton,104.8,1.3660742085982838
S2 + Triton,105.2,1.525455878681335
S2 + Triton,105.7,1.6097139486698144
S2 + Triton,106.09999999999999,1.6721088214044739
S2 + Triton,106.5,1.7669204993991638
S2 + Triton,106.90000000000001,1.9155760185935171
S2 + Triton,107.3,1.950582398610929
S2 + Triton,107.8,1.7711566887771353
S2 + Triton,108.2,1.4925440298179422
S2 + Triton,108.59999999999999,1.3317389304416181
S2 + Triton,109,1.3403429260254871
S2 + Triton,109.5,1.4286930382693321
S2 + Triton,109.90000000000001,1.4670411335767335
S2 + Triton,110.3,1.4637841801641229
S2 + Triton,110.7,1.3456513810600033
S2 + Triton,111.2,1.368572385266533
S2 + Triton,111.59999999999999,0.81229843995877837
S2 + Triton,112,0.53425707635302266
S2 + Triton,112.5,1.6609709770093859
S2 + Triton,112.90000000000001,4.4266002861853462
S2 + Triton,113.3,7.1586083632440181
S2 + Triton,113.7,7.9758604620264997
S2 + Triton,114.2,7.6257557750178062
S2 + Triton,114.59999999999999,7.4280651922333663
S2 + Triton,115.09999999999999,7.802601513646084
S2 + Triton,115.5,8.1735169124118841
S2 + Triton,115.90000000000001,7.7274847227613552
S2 + Triton,116.40000000000001,7.0257655525609071
S2 + Triton,116.8,6.8188043506502094
S2 + Triton,117.2,7.2131381505402672
S2 + Triton,117.7,8.0404064481009225
S2 + Triton,118.09999999999999,9.0307605859202145
S2 + Triton,118.59999999999999,9.9954110660188338
S2 + Triton,119,10.900829456174801
S2 + Triton,119.5,11.834604889862678
S2 + Triton,119.90000000000001,12.890645327792754
S2 + Triton,120.3,13.883897385217946
S2 + Triton,120.8,14.615987155942218
S2 + Triton,10,5.619706959865562
S2 + Triton,10.1,7.5920951442449569
S2 + Triton,10.199999999999999,8.9492998606996856
S2 + Triton,10.300000000000001,9.5102638592976145
S2 + Triton,10.4,9.4715182652572576
S2 + Triton,10.6,9.1415789462606973
S2 + Triton,10.699999999999999,8.6468132057374198
S2 + Triton,10.800000000000001,7.9368207467863652
S2 + Triton,10.9,7.0780910511243054
S2 + Triton,11.1,6.2730741570808704
S2 + Triton,11.199999999999999,5.8375697622646614
S2 + Triton,11.300000000000001,6.0804486652371477
S2 + Triton,11.4,7.5447386643185945
S2 + Triton,11.6,11.560889231843714
S2 + Triton,11.699999999999999,20.315975389903393
S2 + Triton,11.800000000000001,35.441111039981529
S2 + Triton,12,54.068496246748268
S2 + Triton,12.1,67.649837637940223
S2 + Triton,12.199999999999999,70.264613910183613
S2 + Triton,12.300000000000001,63.39680815695619
S2 + Triton,12.5,52.103120945141882
S2 + Triton,12.6,41.129805707526479
S2 + Triton,12.800000000000001,32.912660880701424
S2 + Triton,12.9,27.82359578515835
S2 + Triton,13,25.447284115770884
S2 + Triton,13.199999999999999,25.197007011829626
S2 + Triton,13.300000000000001,26.324143931887406
S2 + Triton,13.4,27.893073362423159
S2 + Triton,13.6,28.887982538556923
S2 + Triton,13.699999999999999,28.72346150132401
S2 + Triton,13.9,27.29879444492304
S2 + Triton,14,25.038211667451662
S2 + Triton,14.1,22.863199328922565
S2 + Triton,14.300000000000001,21.881442707776724
S2 + Triton,14.4,23.101302186327189
S2 + Triton,14.6,27.227031215097245
S2 + Triton,14.699999999999999,34.365276678035912
S2 + Triton,14.9,44.084789077224357
S2 + Triton,15,56.217382769608413
S2 + Triton,15.199999999999999,71.097161043124103
S2 + Triton,15.300000000000001,89.329269239887253
S2 + Triton,15.5,111.4206488113697
S2 + Triton,15.6,138.66574786295521
S2 + Triton,15.800000000000001,172.80282311050581
S2 + Triton,15.9,213.46884390480011
S2 + Triton,16.100000000000001,254.8473747231825
S2 + Triton,16.199999999999999,284.49492953383862
S2 + Triton,16.399999999999999,287.33044770324273
S2 + Triton,16.600000000000001,255.36302463762968
S2 + Triton,16.699999999999999,196.29839187743445
S2 + Triton,16.899999999999999,135.64548741943102
S2 + Triton,17,88.878168325757343
S2 + Triton,17.199999999999999,59.838157521807908
S2 + Triton,17.399999999999999,44.656562538828879
S2 + Triton,17.5,37.524069052535168
S2 + Triton,17.699999999999999,33.94287540361092
S2 + Triton,17.800000000000001,31.48087612258648
S2 + Triton,18,29.333521630854761
S2 + Triton,18.199999999999999,27.592500313014011
S2 + Triton,18.300000000000001,26.434230614496599
S2 + Triton,18.5,25.678841841457391
S2 + Triton,18.699999999999999,25.085895573258487
S2 + Triton,18.800000000000001,24.92539364221895
S2 + Triton,19,25.589293113009841
S2 + Triton,19.199999999999999,27.047698456802088
S2 + Triton,19.300000000000001,28.802327581519258
S2 + Triton,19.5,30.1609009594635
S2 + Triton,19.699999999999999,30.64239396951487
S2 + Triton,19.899999999999999,30.285877511776985
S2 + Triton,20,29.634573805574668
S2 + Triton,20.199999999999999,29.26139589473966
S2 + Triton,20.399999999999999,29.228647883927195
S2 + Triton,20.600000000000001,29.122829254242117
S2 + Triton,20.699999999999999,28.399893762238346
S2 + Triton,20.899999999999999,27.120879891099626
S2 + Triton,21.100000000000001,25.660413486429896
S2 + Triton,21.300000000000001,24.396819100721817
S2 + Triton,21.5,23.407176638838028
S2 + Triton,21.600000000000001,22.461364325818039
S2 + Triton,21.800000000000001,21.245812027560188
S2 + Triton,22,19.752183606147909
S2 + Triton,22.199999999999999,18.683527014344897
S2 + Triton,22.399999999999999,18.890429245290488
S2 + Triton,22.600000000000001,20.571685259392034
S2 + Triton,22.800000000000001,22.689913442606663
S2 + Triton,22.899999999999999,24.006604777678085
S2 + Triton,23.100000000000001,24.267864059268188
S2 + Triton,23.300000000000001,23.877101964739857
S2 + Triton,23.5,23.399678742098445
S2 + Triton,23.699999999999999,23.136372636676771
S2 + Triton,23.899999999999999,22.888177928850791
S2 + Triton,24.100000000000001,22.233875192946549
S2 + Triton,24.300000000000001,20.996619074082862
S2 + Triton,24.5,19.367778347429237
S2 + Triton,24.699999999999999,17.809366845342691
S2 + Triton,24.899999999999999,16.659181174507381
S2 + Triton,25.100000000000001,16.030789606914706
S2 + Triton,25.300000000000001,16.169085417289274
S2 + Triton,25.5,17.319644290795633
S2 + Triton,25.699999999999999,19.393043478833459
S2 + Triton,25.899999999999999,22.136506659410085
S2 + Triton,26.100000000000001,25.222246970799834
S2 + Triton,26.300000000000001,28.611004695073316
S2 + Triton,26.5,32.564359438806058
S2 + Triton,26.699999999999999,37.093716497603992
S2 + Triton,26.899999999999999,41.706266894267387
S2 + Triton,27.100000000000001,45.442265616390301
S2 + Triton,27.300000000000001,47.862539753657067
S2 + Triton,27.5,49.569196334488346
S2 + Triton,27.699999999999999,51.063819366204072
S2 + Triton,27.899999999999999,52.225783536727853
S2 + Triton,28.100000000000001,53.071570733485274
S2 + Triton,28.300000000000001,53.750068210383091
S2 + Triton,28.5,54.457531205382033
S2 + Triton,28.800000000000001,55.376003395093598
S2 + Triton,29,56.200900386618123
S2 + Triton,29.199999999999999,56.32813712202794
S2 + Triton,29.399999999999999,54.529976850060315
S2 + Triton,29.600000000000001,50.607204084507977
S2 + Triton,29.800000000000001,45.118008535601987
S2 + Triton,30.100000000000001,38.964711431207498
S2 + Triton,30.300000000000001,33.043911473096792
S2 + Triton,30.5,28.090760560320831
S2 + Triton,30.699999999999999,24.670716668811277
S2 + Triton,30.899999999999999,23.019177510971616
S2 + Triton,31.199999999999999,22.707559132676121
S2 + Triton,31.399999999999999,22.82368024069768
S2 + Triton,31.600000000000001,22.893498032212594
S2 + Triton,31.800000000000001,23.068280249171476
S2 + Triton,32,23.483477493559448
S2 + Triton,32.299999999999997,24.189791204573115
S2 + Triton,32.5,25.301712642741915
S2 + Triton,32.700000000000003,26.938518021575444
S2 + Triton,33,28.976516384484224
S2 + Triton,33.200000000000003,30.793455086792662
S2 + Triton,33.399999999999999,31.44425905278321
S2 + Triton,33.600000000000001,30.734167359864003
S2 + Triton,33.899999999999999,31.121221268372256
S2 + Triton,34.100000000000001,31.694056917727359
S2 + Triton,34.299999999999997,30.922814900568142
S2 + Triton,34.600000000000001,28.878655927951893
S2 + Triton,34.799999999999997,27.19277445790555
S2 + Triton,35,27.71845081906455
S2 + Triton,35.299999999999997,29.581949265819688
S2 + Triton,35.5,30.74799191659902
S2 + Triton,35.799999999999997,30.880552571030854
S2 + Triton,36,30.001236236485152
S2 + Triton,36.200000000000003,29.101578315552398
S2 + Triton,36.5,29.533638821044661
S2 + Triton,36.700000000000003,30.587246748611712
S2 + Triton,37,31.209762327037925
S2 + Triton,37.200000000000003,31.372386920140773
S2 + Triton,37.399999999999999,32.541098349511095
S2 + Triton,37.700000000000003,36.866854611732208
S2 + Triton,37.899999999999999,45.489187284407024
S2 + Triton,38.200000000000003,56.660890691808973
S2 + Triton,38.399999999999999,64.825507864197519
S2 + Triton,38.700000000000003,64.96302453994295
S2 + Triton,38.899999999999999,57.967995920311004
S2 + Triton,39.200000000000003,47.302483162054529
S2 + Triton,39.399999999999999,36.662733428371858
S2 + Triton,39.700000000000003,28.513444051248364
S2 + Triton,39.899999999999999,23.717514359850185
S2 + Triton,40.200000000000003,21.894466914230122
S2 + Triton,40.399999999999999,21.803960660060408
S2 + Triton,40.700000000000003,22.719811236034314
S2 + Triton,41,24.217177069727526
S2 + Triton,41.200000000000003,25.877358943731014
S2 + Triton,41.5,27.500532488643184
S2 + Triton,41.700000000000003,29.05037127982958
S2 + Triton,42,30.577079626247482
S2 + Triton,42.200000000000003,32.025460481013944
S2 + Triton,42.5,32.97730494090505
S2 + Triton,42.799999999999997,32.726034403063132
S2 + Triton,43,33.520712732447066
S2 + Triton,43.299999999999997,35.043976239515239
S2 + Triton,43.600000000000001,36.48838069429803
S2 + Triton,43.799999999999997,37.455790441478371
S2 + Triton,44.100000000000001,38.26172952740076
S2 + Triton,44.399999999999999,39.777334631743862
S2 + Triton,44.600000000000001,42.586498463532358
S2 + Triton,44.899999999999999,45.137207486742192
S2 + Triton,45.200000000000003,49.056006074172615
S2 + Triton,45.399999999999999,55.460754990251843
S2 + Triton,45.700000000000003,64.954834718589154
S2 + Triton,46,76.413700994420211
S2 + Triton,46.299999999999997,86.94949493057716
S2 + Triton,46.5,93.284210183334551
S2 + Triton,46.799999999999997,93.571943065573507
S2 + Triton,47.100000000000001,88.727852124609512
S2 + Triton,47.299999999999997,81.968261776842013
S2 + Triton,47.600000000000001,76.619513986569459
S2 + Triton,47.899999999999999,73.621620672394357
S2 + Triton,48.200000000000003,73.616707429433376
S2 + Triton,48.5,76.776733826578379
S2 + Triton,48.700000000000003,82.03695736789534
S2 + Triton,49,86.97459720614961
S2 + Triton,49.299999999999997,88.650357837986448
S2 + Triton,49.600000000000001,85.45960805160442
S2 + Triton,49.899999999999999,78.559454775769552
S2 + Triton,50.200000000000003,72.187426371582234
S2 + Triton,50.399999999999999,68.840823694632562
S2 + Triton,50.700000000000003,69.592890779824756
S2 + Triton,51,73.683935083324357
S2 + Triton,51.299999999999997,79.005919920969816
S2 + Triton,51.600000000000001,83.409970700319136
S2 + Triton,51.899999999999999,86.575258755393605
S2 + Triton,52.200000000000003,92.378214884707603
S2 + Triton,52.5,109.57341131142186
S2 + Triton,52.799999999999997,140.72885117914544
S2 + Triton,53,181.61205717903903
S2 + Triton,53.299999999999997,224.27165784578497
S2 + Triton,53.600000000000001,261.01449185629173
S2 + Triton,53.899999999999999,286.82325298267858
S2 + Triton,54.200000000000003,299.93088258375008
S2 + Triton,54.5,300.93435420179458
