Sample,Molecular Weight,Fluorescence
Cotto-Roll,78.099999999999994,49.157372029999998
Cotto-Roll,78.5,48.757357519999999
Cotto-Roll,78.799999999999997,48.475270889999997
Cotto-Roll,79.200000000000003,48.250073219999997
Cotto-Roll,79.599999999999994,48.000393529999997
Cotto-Roll,79.900000000000006,47.60523285
Cotto-Roll,80.299999999999997,46.92466563
Cotto-Roll,80.700000000000003,45.82012907
Cotto-Roll,81,44.322303359999999
Cotto-Roll,81.400000000000006,42.562987819999996
Cotto-Roll,81.700000000000003,40.851172679999998
Cotto-Roll,82.099999999999994,39.29410249
Cotto-Roll,82.5,37.897354559999997
Cotto-Roll,82.799999999999997,36.637723950000002
Cotto-Roll,83.200000000000003,35.410493840999997
Cotto-Roll,83.599999999999994,34.273744940999997
Cotto-Roll,84,33.252664001999996
Cotto-Roll,84.299999999999997,32.291974809000003
Cotto-Roll,84.700000000000003,31.354797559000001
Cotto-Roll,85.099999999999994,30.439696348000002
Cotto-Roll,85.5,29.628179401000001
Cotto-Roll,85.799999999999997,28.901519989000001
Cotto-Roll,86.200000000000003,28.325096014
Cotto-Roll,86.599999999999994,27.926118626999997
Cotto-Roll,87,27.611360293000001
Cotto-Roll,87.299999999999997,27.255848358000001
Cotto-Roll,87.700000000000003,26.826847301000001
Cotto-Roll,88.099999999999994,26.415587389000002
Cotto-Roll,88.5,26.121307411999997
Cotto-Roll,88.900000000000006,25.922618844999999
Cotto-Roll,89.200000000000003,25.721989328000003
Cotto-Roll,89.599999999999994,25.486607851999999
Cotto-Roll,90,25.215458192
Cotto-Roll,90.400000000000006,25.071579998000001
Cotto-Roll,90.799999999999997,25.089238310999999
Cotto-Roll,91.200000000000003,25.134042743000002
Cotto-Roll,91.599999999999994,25.082097128000001
Cotto-Roll,91.900000000000006,25.183997609999999
Cotto-Roll,92.299999999999997,25.377336728000003
Cotto-Roll,92.700000000000003,25.378307068000002
Cotto-Roll,93.099999999999994,25.155645414000002
Cotto-Roll,93.5,24.890741303000002
Cotto-Roll,93.900000000000006,24.753687719000002
Cotto-Roll,94.299999999999997,24.707445866
Cotto-Roll,94.700000000000003,24.692742928000001
