Sample,Molecular Weight,Fluorescence
S1+Triton,27.5,33.651074339773132
S1+Triton,27.699999999999999,36.208518117909158
S1+Triton,27.899999999999999,38.904540365838869
S1+Triton,28.100000000000001,41.595354300324146
S1+Triton,28.300000000000001,43.996981044234495
S1+Triton,28.5,45.893826319444486
S1+Triton,28.800000000000001,47.11993567876258
S1+Triton,29,47.873974006492539
S1+Triton,29.199999999999999,48.512206627283476
S1+Triton,29.399999999999999,48.44565395196225
S1+Triton,29.600000000000001,46.907392101288387
S1+Triton,29.800000000000001,43.496827773898573
S1+Triton,30.100000000000001,38.653549104434063
S1+Triton,30.300000000000001,33.295645599341348
S1+Triton,30.5,28.095225256443342
S1+Triton,30.699999999999999,23.327235544335608
S1+Triton,30.899999999999999,19.194071674782496
S1+Triton,31.199999999999999,16.065113073584069
S1+Triton,31.399999999999999,14.323677422057896
S1+Triton,31.600000000000001,13.927288111816676
S1+Triton,31.800000000000001,14.312585793432898
S1+Triton,32,15.168984175203413
S1+Triton,32.299999999999997,16.351139045771475
S1+Triton,32.5,17.748679577101811
S1+Triton,32.700000000000003,19.261970801181253
S1+Triton,33,20.942520544870366
S1+Triton,33.200000000000003,22.992515948372276
S1+Triton,33.399999999999999,25.470508276823701
S1+Triton,33.600000000000001,27.958605328356775
S1+Triton,33.899999999999999,30.072358386333246
S1+Triton,34.100000000000001,30.990942816347562
S1+Triton,34.299999999999997,30.680716821348199
S1+Triton,34.600000000000001,32.066092661138356
S1+Triton,34.799999999999997,35.290575093767693
S1+Triton,35,38.249921958883796
S1+Triton,35.299999999999997,39.028820887661773
S1+Triton,35.5,37.705607443763377
S1+Triton,35.799999999999997,36.278571409454912
S1+Triton,36,36.574493233607633
S1+Triton,36.200000000000003,36.487478160174717
S1+Triton,36.5,35.721282815538736
S1+Triton,36.700000000000003,35.896845042891442
S1+Triton,37,37.05017149885699
S1+Triton,37.200000000000003,37.97306698478058
S1+Triton,37.399999999999999,37.404131888333715
S1+Triton,37.700000000000003,35.227069913574162
S1+Triton,37.899999999999999,32.988963230051311
S1+Triton,38.200000000000003,33.282386022321766
S1+Triton,38.399999999999999,37.771915923560279
S1+Triton,38.700000000000003,44.689118779028774
S1+Triton,38.899999999999999,50.627458539325794
S1+Triton,39.200000000000003,53.127455528738395
S1+Triton,39.399999999999999,51.493196392080812
S1+Triton,39.700000000000003,46.511425036969428
S1+Triton,39.899999999999999,39.88373826472651
S1+Triton,40.200000000000003,33.541363714312489
S1+Triton,40.399999999999999,28.758399326153992
S1+Triton,40.700000000000003,26.048668789661068
S1+Triton,41,24.696571789346923
S1+Triton,41.200000000000003,24.304672255491159
S1+Triton,41.5,24.728021144232017
S1+Triton,41.700000000000003,25.710326601386527
S1+Triton,42,26.909064720096193
S1+Triton,42.200000000000003,28.09915946393998
S1+Triton,42.5,29.355868927634859
S1+Triton,42.799999999999997,30.977074768711951
S1+Triton,43,32.94304996706132
S1+Triton,43.299999999999997,34.568271430918522
S1+Triton,43.600000000000001,35.872158132471093
S1+Triton,43.799999999999997,36.943285478393541
S1+Triton,44.100000000000001,38.002935007218269
S1+Triton,44.399999999999999,39.316456291097118
S1+Triton,44.600000000000001,40.894581134470748
S1+Triton,44.899999999999999,42.109787841036244
S1+Triton,45.200000000000003,43.219695967900485
S1+Triton,45.399999999999999,44.495300837637259
S1+Triton,45.700000000000003,46.531886150066782
S1+Triton,46,50.404463195390271
S1+Triton,46.299999999999997,57.00565457480883
S1+Triton,46.5,66.31381520307697
S1+Triton,46.799999999999997,76.683088516930582
S1+Triton,47.100000000000001,84.562160282761866
S1+Triton,47.299999999999997,85.922880377650401
S1+Triton,47.600000000000001,81.21477593078221
S1+Triton,47.899999999999999,74.383820999809373
S1+Triton,48.200000000000003,68.089072984290624
S1+Triton,48.5,63.042711518902586
S1+Triton,48.700000000000003,58.855103985221234
S1+Triton,49,55.158699520023326
S1+Triton,49.299999999999997,52.253425732418435
S1+Triton,49.600000000000001,50.691480949833547
S1+Triton,49.899999999999999,50.284669409778921
S1+Triton,50.200000000000003,49.425185097042039
S1+Triton,50.399999999999999,47.609951746020023
S1+Triton,50.700000000000003,45.567087154493024
S1+Triton,51,45.463513386092885
S1+Triton,51.299999999999997,49.594565602835367
S1+Triton,51.600000000000001,58.446901365164628
S1+Triton,51.899999999999999,69.499332242101687
S1+Triton,52.200000000000003,78.06747908989297
S1+Triton,52.5,80.87648123102727
S1+Triton,52.799999999999997,80.625260952144302
S1+Triton,53,84.560534435142046
S1+Triton,53.299999999999997,95.710157795311687
S1+Triton,53.600000000000001,110.92248656356769
S1+Triton,53.899999999999999,124.16207164016376
